Pathway,q_value,p_value,cliffs_delta,delta_median(label1 - label0),median_label0,median_label1,n_label0,n_label1,effect_size_magnitude,direction
Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R),0.0027620702813267463,0.0010745390911688908,0.5918367346938775,0.02740855318099,-0.0011130503400987,0.0262955028408913,21,21,large,higher_in_label1(disease)
Export of Viral Ribonucleoproteins from Nucleus,0.002978099163174242,0.0011741330904420642,-0.5873015873015873,-0.00019531681341398733,0.00016643035299199256,-2.888646042199476e-05,21,21,large,higher_in_label0(control)
Formation of HIV elongation complex in the absence of HIV Tat,0.002978099163174242,0.0011741330904420642,0.5873015873015872,0.007503587646793284,-0.007526926531595399,-2.333888480211544e-05,21,21,large,higher_in_label1(disease)
Degradation of AXIN,0.003188842594772888,0.0012821978057311351,0.5827664399092971,0.0008183337030580499,-0.0010641758989029,-0.00024584219584485,21,21,large,higher_in_label1(disease)
RHO GTPases activate CIT,0.003188842594772888,0.0012821978057311351,0.5827664399092971,0.0022824521960486503,-0.0010004849527158,0.0012819672433328501,21,21,large,higher_in_label1(disease)
p130Cas linkage to MAPK signaling for integrins,0.003188842594772888,0.0012821978057311351,-0.5827664399092971,-0.0006994316223263059,-1.732802009594068e-06,-0.0007011644243359,21,21,large,higher_in_label0(control)
Signaling by NOTCH4,0.0034356561265893684,0.001399379518924129,-0.5782312925170068,-0.0140377407448402,0.01397855168571355,-5.9189059126648725e-05,21,21,large,higher_in_label0(control)
Signaling by Non-Receptor Tyrosine Kinases,0.0034356561265893684,0.001399379518924129,0.5782312925170068,0.0007706199325601498,-0.0010061863719173498,-0.0002355664393572,21,21,large,higher_in_label1(disease)
IRS-related events triggered by IGF1R,0.004059053009790278,0.0016638937925249964,-0.5691609977324263,-0.004672003825819845,0.0046429011472017,-2.9102678618145077e-05,21,21,large,higher_in_label0(control)
HIV elongation arrest and recovery,0.004285676231312642,0.0018127403380486893,0.564625850340136,0.002977202557368477,9.650220000017292e-05,0.0030737047573686496,21,21,large,higher_in_label1(disease)
MAP2K and MAPK activation,0.004285676231312642,0.0018127403380486893,-0.564625850340136,-0.03736643117501938,0.0373244224232169,-4.20087518024796e-05,21,21,large,higher_in_label0(control)
SARS-CoV-1 targets host intracellular signalling and regulatory pathways,0.004285676231312642,0.0018127403380486893,0.564625850340136,0.0112861907231727,-0.0010896161784065,0.0101965745447662,21,21,large,higher_in_label1(disease)
Signaling by ERBB2 ECD mutants,0.004285676231312642,0.0018127403380486893,-0.564625850340136,-0.004592868088954951,0.004547284666878501,-4.5583422076449895e-05,21,21,large,higher_in_label0(control)
RAF activation,0.004285676231312642,0.0018127403380486893,0.564625850340136,0.0012558861179435502,-7.48863200081002e-05,0.00118099979793545,21,21,large,higher_in_label1(disease)
Serotonin receptors,0.004637675263541224,0.0019737364698621924,-0.5600907029478458,-0.005750281253347826,0.0057810064054567,3.072515210887504e-05,21,21,large,higher_in_label0(control)
InlB-mediated entry of Listeria monocytogenes into host cell,0.004985415230097402,0.0021477637414257737,-0.5555555555555556,-0.0858570696146686,0.0854846374242314,-0.0003724321904372,21,21,large,higher_in_label0(control)
Signaling by CTNNB1 phospho-site mutants,0.004985415230097402,0.0021477637414257737,-0.5555555555555556,-0.0032538441256015965,0.00317042941679925,-8.341470880234686e-05,21,21,large,higher_in_label0(control)
Nuclear Events (kinase and transcription factor activation),0.00538912818100074,0.002335757906125647,-0.5510204081632653,-0.047787569340416676,0.04776747747492295,-2.009186549372288e-05,21,21,large,higher_in_label0(control)
Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models,0.005787657625043518,0.0025387114386613866,0.5464852607709751,0.0137574853133341,-0.0014376372392383,0.0123198480740958,21,21,large,higher_in_label1(disease)
HIV Transcription Initiation,0.005787657625043518,0.0025387114386613866,0.5464852607709751,0.0039124579910874,-0.0006214731967266,0.0032909847943608,21,21,large,higher_in_label1(disease)
RHOB GTPase cycle,0.006212882058607949,0.002757676109564886,0.5419501133786848,0.0290182094929471,-0.00134831759808685,0.02766989189486025,21,21,large,higher_in_label1(disease)
Nuclear events stimulated by ALK signaling in cancer,0.006212882058607949,0.002757676109564886,-0.5419501133786848,-0.059022187579712754,0.0590674325736255,4.524499391274413e-05,21,21,large,higher_in_label0(control)
RHOBTB1 GTPase cycle,0.00662781634743769,0.0029937656086337344,0.5374149659863945,0.0072570685041198,-0.0009154575430513,0.0063416109610685,21,21,large,higher_in_label1(disease)
Downregulation of TGF-beta receptor signaling,0.00662781634743769,0.0029937656086337344,0.5374149659863945,0.011592947393892196,-0.0115919730841692,9.743097229970629e-07,21,21,large,higher_in_label1(disease)
Pre-NOTCH Processing in Golgi,0.00662781634743769,0.0029937656086337344,0.5374149659863945,0.0034280760216744,-0.0011593972354370999,0.0022686787862373,21,21,large,higher_in_label1(disease)
P2Y receptors,0.007149681582761383,0.003248158212533892,0.5328798185941044,0.012611399495369581,-6.35268217127299e-05,0.01254787267365685,21,21,large,higher_in_label1(disease)
NEP/NS2 Interacts with the Cellular Export Machinery,0.008353569333006709,0.0038169050477184704,0.5238095238095237,0.00076532736133505,-0.0003407543117261,0.00042457304960895,21,21,large,higher_in_label1(disease)
Formation of HIV-1 elongation complex containing HIV-1 Tat,0.009682625564591924,0.004474738185203056,-0.5147392290249433,-0.023787168020809,0.0236731911342274,-0.0001139768865816,21,21,large,higher_in_label0(control)
Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,0.009682625564591924,0.004474738185203056,0.5147392290249433,0.012865808881690801,-0.0127747627710814,9.104611060940022e-05,21,21,large,higher_in_label1(disease)
CaMK IV-mediated phosphorylation of CREB,0.010357629733096039,0.004840772120689793,-0.5102040816326531,-0.0010759100728370999,0.0009739064208508499,-0.00010200365198625,21,21,large,higher_in_label0(control)
Defects in vitamin and cofactor metabolism,0.010357629733096039,0.004840772120689793,-0.5102040816326531,-0.006172097371560598,0.006078548964267,-9.354840729359746e-05,21,21,large,higher_in_label0(control)
Signaling by FGFR4,0.011013751371433112,0.005233688641255421,0.5056689342403629,0.0056386684234321005,-0.0008434168316962,0.0047952515917359,21,21,large,higher_in_label1(disease)
FCGR3A-mediated IL10 synthesis,0.011013751371433112,0.005233688641255421,-0.5056689342403629,-0.0035704433031665136,-7.772148929778599e-05,-0.0036481647924642997,21,21,large,higher_in_label0(control)
PI-3K cascade:FGFR2,0.011013751371433112,0.005233688641255421,-0.5056689342403629,-0.00053957023711035,0.0003112368442447,-0.00022833339286565,21,21,large,higher_in_label0(control)
Diseases of programmed cell death,0.011771411907652128,0.005655195276783268,0.5011337868480725,0.0079391745798425,-0.000873908530541,0.0070652660493015,21,21,large,higher_in_label1(disease)
Diseases of DNA Double-Strand Break Repair,0.011771411907652128,0.005655195276783268,0.5011337868480725,0.0004285501175279373,-0.0004330910226561,-4.540905128162726e-06,21,21,large,higher_in_label1(disease)
Purinergic signaling in leishmaniasis infection,0.014718895087851623,0.007109649063322586,0.48752834467120176,0.0123298472647458,-0.0006190432344122,0.0117108040303336,21,21,large,higher_in_label1(disease)
Potential therapeutics for SARS,0.015697608828565565,0.007664367757028096,0.48299319727891166,0.0259255691761828,-0.0259158403691234,9.728807059399456e-06,21,21,large,higher_in_label1(disease)
p75NTR signals via NF-kB,0.015697608828565565,0.007664367757028096,0.48299319727891166,0.0025094620418845,-0.0007372799721703,0.0017721820697141999,21,21,large,higher_in_label1(disease)
Degradation of GLI2 by the proteasome,0.01682260294562426,0.008257570114301203,0.47845804988662133,0.04150374973273155,-0.041538280239782094,-3.4530507050544546e-05,21,21,large,higher_in_label1(disease)
RNA Polymerase II HIV Promoter Escape,0.0180182748475737,0.008891524663685195,0.473922902494331,0.011726557718064173,3.285860859712799e-05,0.0117594163266613,21,21,medium,higher_in_label1(disease)
Energy dependent regulation of mTOR by LKB1-AMPK,0.020745052661695254,0.01029127938830835,0.46485260770975056,0.0089263799628126,-0.0011153053192988998,0.0078110746435137,21,21,medium,higher_in_label1(disease)
Negative regulation of MET activity,0.021952326677129194,0.011062138508318366,-0.46031746031746035,-0.0005764879294257968,0.00057397952344405,-2.5084059817468742e-06,21,21,medium,higher_in_label0(control)
Adenylate cyclase inhibitory pathway,0.021952326677129194,0.011062138508318366,-0.46031746031746035,-0.0053457034691760325,0.0053720191618998,2.63156927237672e-05,21,21,medium,higher_in_label0(control)
AXIN missense mutants destabilize the destruction complex,0.021952326677129194,0.011062138508318366,-0.46031746031746035,-0.004163052310068997,-4.8784351723803e-05,-0.0042118366617928,21,21,medium,higher_in_label0(control)
Signalling to ERKs,0.023461458764964648,0.011883872063715774,-0.45578231292517,-0.0032504366195819996,0.0002420182137637,-0.0030084184058182997,21,21,medium,higher_in_label0(control)
SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription,0.024932681535785865,0.012759283501342113,-0.4512471655328798,-0.0191338817076924,0.019468747685719,0.0003348659780266,21,21,medium,higher_in_label0(control)
Signaling by moderate kinase activity BRAF mutants,0.024932681535785865,0.012759283501342113,0.4512471655328798,0.01044688376858902,-7.269936768802043e-05,0.010374184400901,21,21,medium,higher_in_label1(disease)
Signaling by Hippo,0.026618090302609997,0.013691289267922114,-0.4467120181405896,-0.0002696118703708334,-7.38268123226663e-06,-0.0002769945516031,21,21,medium,higher_in_label0(control)
Signaling by ALK,0.02811779264257672,0.014682920439987845,0.44217687074829937,0.003191751023832808,-0.0032134127783216,-2.1661754488791872e-05,21,21,medium,higher_in_label1(disease)
CTNNB1 S45 mutants aren't phosphorylated,0.02811779264257672,0.014682920439987845,-0.44217687074829937,-0.007441308543632338,0.0074328361974316,-8.472346200737812e-06,21,21,medium,higher_in_label0(control)
Regulation of FZD by ubiquitination,0.02811779264257672,0.014682920439987845,-0.44217687074829937,-0.00134911420169961,0.00134876240375155,-3.51797948059792e-07,21,21,medium,higher_in_label0(control)
PLC beta mediated events,0.029838589867486057,0.015737324159875152,0.43764172335600904,0.08991810153633281,-0.0898412993725082,7.680216382460183e-05,21,21,medium,higher_in_label1(disease)
Signaling by WNT in cancer,0.029838589867486057,0.015737324159875152,-0.43764172335600904,-0.004402042042523499,0.0043541485898952,-4.78934526282988e-05,21,21,medium,higher_in_label0(control)
SARS-CoV-2 activates/modulates innate and adaptive immune responses,0.034050445692229876,0.018047625262461266,0.4285714285714286,0.00226581345796285,-0.0024016697983995,-0.00013585634043665002,21,21,medium,higher_in_label1(disease)
Signaling by FGFR1 in disease,0.03607749233209605,0.01931040712292347,-0.4240362811791383,-0.0009248820770090859,1.661803007985824e-06,-0.0009232202740011,21,21,medium,higher_in_label0(control)
Signaling by NTRK3 (TRKC),0.03607749233209605,0.01931040712292347,0.4240362811791383,0.00032368072351149477,-0.00032410658858955,-4.2586507805522594e-07,21,21,medium,higher_in_label1(disease)
Constitutive Signaling by EGFRvIII,0.03839246237887094,0.020649731723361393,0.41950113378684817,0.0008773059999025999,-0.0009902525955425,-0.0001129465956399,21,21,medium,higher_in_label1(disease)
GLI3 is processed to GLI3R by the proteasome,0.0408336098943855,0.02206934007346684,-0.41496598639455784,-7.415688686812524e-05,9.361392234599839e-06,-6.47954946335254e-05,21,21,medium,higher_in_label0(control)
TGF-beta receptor signaling activates SMADs,0.04299283118400897,0.023573092816297346,0.4104308390022675,0.0013270501580156637,-0.0013678246940281502,-4.0774536012486485e-05,21,21,medium,higher_in_label1(disease)
RHO GTPases activate IQGAPs,0.04299283118400897,0.023573092816297346,0.4104308390022675,0.00040050540043982193,-0.00048137059573215,-8.086519529232805e-05,21,21,medium,higher_in_label1(disease)
Signaling by PDGF,0.04299283118400897,0.023573092816297346,0.4104308390022675,0.00843376456753725,-0.0005058005999260501,0.0079279639676112,21,21,medium,higher_in_label1(disease)
NRIF signals cell death from the nucleus,0.04567859450004124,0.025164969815949612,0.4058956916099774,0.0014115367041650502,-0.0015685455603828501,-0.0001570088562178,21,21,medium,higher_in_label1(disease)
Diseases associated with O-glycosylation of proteins,0.048277904150967034,0.026849069410328923,0.4013605442176871,0.000358731562989163,-0.0004219884386573,-6.325687566813698e-05,21,21,medium,higher_in_label1(disease)
HCMV Early Events,0.048277904150967034,0.026849069410328923,-0.4013605442176871,-0.0013246488324830234,9.498878059823413e-06,-0.0013151499544232,21,21,medium,higher_in_label0(control)
